cci_lake_id,obs_mean,obs_summer_mean,obs_warmest_mean,obs_coldest_mean,obs_ice_duration,obs_cloud_mean,obs_cloud_summer_mean,obs_cloud_warmest_mean,obs_cloud_coldest_mean
300010261,9.893408934275334,12.352184834979374,12.621232356292316,6.407543139792223,0.0,8.911210945331412,12.296788012097373,12.66499443912004,6.406540573627681
300013258,6.588723805032594,17.8155323206268,19.749416013048037,-0.00034179687497720013,187.1904761904762,8.588289006449486,19.01179059584938,20.412915913046266,-0.00034179687497720013
300014499,15.12971898556198,23.80284124899489,24.87555256811971,5.1588462503794075,0.0,16.961002090414596,23.991539839816365,24.86006830048023,4.833169180470136
300014514,14.513016063838487,24.276398535267933,25.286884456148112,3.633338394459725,0.42857142857142855,16.991138058042836,24.669073282877655,25.37343289351852,3.5535939821613245
300015950,16.810858018395198,15.75321555081693,17.90740647193322,15.296810843940907,0.0,16.70529087028546,15.768525497431538,17.87426070954455,15.279631543389351
300016223,18.45108066908645,14.434910034722037,22.137712586891304,13.893197276344464,0.0,17.33167197136066,14.444787436929097,22.27116600979611,13.88150728345132
182,25.6111850734381,25.666476673773772,26.702803152513763,24.081065996231594,0.0,25.79845583477344,25.632035661769198,26.741694202142135,24.067154740025785
300001619,25.582827333227268,23.216090845902645,27.95795017556114,22.534973311726844,0.0,25.24666150834653,23.45780246081575,28.002862282053883,22.549051341317163
300013782,3.885401975771825,10.97960170959096,14.41578570540236,-0.00034179687497720013,213.61904761904762,5.423261338193736,11.035508740987835,14.444655972605693,-0.00034179687497720013
300014338,7.822202754946262,16.66768006688702,19.974907155850758,-0.00034176289206729006,118.47619047619048,9.482570705579484,16.47309579712706,20.610342738363943,-0.00034179687497720013
300015949,22.75064509979078,21.60210355379569,23.827930965166924,21.126827399570782,0.0,22.659431035903744,21.418197290352584,23.870544964482363,20.975300449013044
300016266,19.028592838882545,13.624686607021253,23.898957967671965,12.880959294643581,0.0,17.81333986143048,13.63750413595759,23.940988085871226,12.879644376798597
300016372,20.712615580763206,16.74435203455687,24.881818358456695,16.179758239305073,0.0,20.217983375067384,16.722652470401858,25.020380255538196,16.189309841762206
274,24.902726305157994,25.430215597251458,26.721099861523975,21.84953215487239,0.0,24.47269589034467,25.74331802743489,26.828765715208494,21.838710803204368
