,a2w_full,a2w_cloud,lstm_full,lstm_cloud,obs_full,obs_cloud,lake_id
25%,23.846667590177603,23.71929981654945,23.037529,23.376482,22.7902770996094,24.02158381144214,2559
50%,27.200079146890985,27.21294630653702,26.724516,27.194046,26.40619557698568,27.155284182230645,2559
75%,28.83595318959728,28.853448830661936,28.180452,28.326893,28.04013913472494,28.23615544637046,2559
95%,30.699358215294573,30.56529302769667,29.278397,29.076056,29.51224988301601,29.59313510258999,2559
5%,23.653944824983583,23.993615056664662,23.883087,23.994919,23.96040115356448,24.379909928639762,2693
25%,24.902034269228096,25.12377763218145,25.14235,25.411253,24.96719640096029,25.95691833496095,2693
50%,26.096480136871733,26.122160913486937,26.3626,26.40101,26.37371406555178,26.804472223917656,2693
75%,27.30288044098599,27.20633190085841,27.147415,27.137253,27.250008519490564,27.384892400105826,2693
95%,28.743031463880847,28.482608311565865,27.52847,27.419342,28.01147804260256,28.077499167124444,2693
5%,0.0,0.0,0.5941591,0.7533736,0.5177659352620481,0.5025106430053995,167
25%,1.4026709236121837,1.510561744975342,1.6003828,1.614512,1.6405578613281475,1.539678827921577,167
50%,5.76382864735668,5.969270414283204,5.5378346,5.6183505,5.483819580078148,5.179635302225762,167
75%,9.401671651061177,9.512993324998892,9.7321415,9.5306,9.476882553100609,9.360548591613792,167
95%,11.629865034674664,12.284894115367614,12.398237,12.050835,12.163177108764671,11.885728613535578,167
5%,20.032506538343902,20.277411320176704,20.802748,20.668415,20.554722086588583,20.62003288269045,1248
25%,20.78312477149983,20.98259176269806,20.993267,20.937548,21.042080179850306,21.039837137858115,1248
50%,21.40969048576707,21.464315041735613,21.36182,21.08112,21.42375971476241,21.452132161458337,1248
75%,22.06366061827605,22.08903037357285,21.747303,21.417587,21.838570531209317,21.877756373087607,1248
95%,22.88702873349448,22.880286640215985,22.006613,21.995613,22.424936548868857,22.42682609558108,1248
5%,18.11324194800617,18.04965295842884,18.01952,18.129156,17.92346598307296,17.95178629557296,1616
25%,19.842373499075368,19.708950095534835,19.815811,19.915829,19.82747802734372,20.672743733723962,1616
50%,22.29649423618292,22.19112290177021,22.30294,22.551332,22.50083821614584,23.08362223307296,1616
75%,24.6806175046351,24.66211462725301,24.694214,24.81673,24.567407226562523,25.146813964843773,1616
95%,26.202537429665195,26.186305125563173,26.197086,26.170284,26.41254069010421,26.625531005859408,1616
5%,0.0,0.0,-0.17643118,-0.20276499,-0.0003417968749772,-0.0003417968749772,2167
25%,0.0,0.0,0.5171242,0.4557066,0.2441783905029524,0.019255415598593048,2167
50%,5.9491855341710655,6.112885890921569,5.9387484,5.983321,6.32336260477706,4.67924588521322,2167
75%,14.727330641311566,14.74442275442947,14.492976,14.801207,14.556790288289392,12.118511931101525,2167
95%,19.38071664437225,19.339196614408035,19.90443,19.72517,20.08532867431643,18.630456447601322,2167
5%,5.284153323901164,5.28031450289948,4.912202,4.901262,4.995921673898465,5.724549957765407,1216
25%,8.065183393508258,8.228550596913713,8.453323,8.810624,8.40200386552607,8.053976110255888,1216
50%,13.541634523528597,13.655889864375212,14.093989,13.899696,13.9072928048584,12.769527143293317,1216
75%,20.332779468800783,20.49977053124467,20.388298,20.714943,20.536910237138443,18.309952657595687,1216
95%,23.717191784674547,24.000423096723114,23.926077,22.784615,24.084042007521816,23.279997890422095,1216
5%,23.07090693376341,22.50459549625727,22.416214,22.402416,22.535773974474807,22.634466828594366,3373
25%,24.13367621891579,23.763866766151565,23.817629,23.581211,23.63887875067769,24.39092863508,3373
50%,25.502816516586996,25.32964726735553,26.457697,26.31333,26.213326009231025,26.736796257949635,3373
75%,28.223629868313832,28.360246217871435,27.921892,28.016998,28.047443562485,28.20053269365792,3373
95%,29.560113538007503,30.02399583473834,29.072758,28.997929,29.60549668172609,29.71299415489829,3373
5%,20.23982658834172,19.09994178424113,19.949682,20.022789,20.129564539591517,21.23755877812706,603
25%,23.560851592537936,23.45766646840529,23.60744,23.755362,23.40426343282064,25.40152463912966,603
50%,26.454602239643837,26.50165034138116,26.674458,26.695526,26.7613515218099,27.388410822550497,603
75%,28.207946644645933,28.167602440158184,28.283834,28.229677,28.27434628804525,28.53699439366659,603
95%,29.63320600668757,29.979429986601843,29.334805,29.171812,29.63005345662441,29.678566869099967,603
5%,24.304131647573374,24.584902927789116,24.816948,24.8306,24.791436767578148,24.79172903696699,1054
25%,24.981027320776345,25.032875143185645,25.106373,25.122229,25.039614613850915,25.04161383310958,1054
50%,25.55050459658265,25.37386997665209,25.36749,25.368605,25.2526743570964,25.24979362487801,1054
75%,25.9989262727082,25.68229894440744,25.61622,25.630829,25.528618748982808,25.507448768615745,1054
95%,26.62361457596087,26.1842674546519,25.896101,25.889297,25.94975306193044,25.939763514200887,1054
5%,23.292896115703265,23.4132041458812,23.487377,23.473095,23.44085525356445,23.693950320533325,1479
25%,24.145264187306797,24.271620129596517,24.672873,24.677092,24.3204956406031,24.85038696801854,1479
50%,25.07967799854993,25.16288871222883,25.426226,25.383492,25.21373210348287,25.51848141232984,1479
75%,25.807730013340343,25.871725196519183,25.935205,25.938042,25.82717192008431,25.98590876558694,1479
95%,26.834669907268204,26.79493628154271,26.364248,26.208908,26.650113345016905,26.683498433208417,1479
5%,22.487493122424077,22.86273460845541,22.45723,22.377436,22.476234890535352,22.607765600014055,1627
25%,23.24592754689651,23.592831990070664,23.355293,23.320244,23.27743225070964,23.65381982698268,1627
50%,24.79403175160079,24.775967445798692,24.833885,24.970047,24.778127215269024,25.106428139636108,1627
75%,26.02386970176344,25.937984429155723,25.694088,25.789936,25.764606733116292,25.84111798590179,1627
95%,27.10680728384024,26.89452773449764,26.313643,26.142206,26.63002470189059,26.634457709975393,1627
5%,12.654370026217244,12.317547742514073,12.416686,12.668591,12.643347040812216,12.547755686442098,2365
25%,16.372489995832822,15.962753765207529,15.9352665,16.002333,16.24700762430831,15.070249176025412,2365
50%,21.5328444775067,21.703602159750805,22.302378,22.521923,22.184440231323265,18.132804489135765,2365
75%,26.023594078628005,27.02989905696799,25.546293,25.098568,25.532237625122093,22.81850077311202,2365
95%,28.03941429490649,29.071291232864564,29.853947,26.557396,30.20182444254561,28.931686782836923,2365
5%,14.503561701637132,14.511044630307476,15.23087,15.9733515,15.588400777180992,15.652517668406222,2923
25%,19.75499557952184,19.995491113282903,19.86261,19.514261,19.973016357421898,20.349169349670436,2923
50%,26.16090842010872,26.471576584221,26.48169,26.528025,26.35671450297042,28.144761339823418,2923
75%,29.48349993444207,29.863585814574098,29.489307,29.418673,29.70135078430178,30.28823750813803,2923
95%,30.97878073024368,31.589336152988302,31.332981,31.392555,31.6320517222087,32.0245530764262,2923
5%,0.0,0.0,0.14513779,0.15101719,0.1729421961894672,0.15653464989323135,304
25%,1.268957355115994,1.1722654333792724,1.623568,1.3424015,1.533685540581871,1.456967583869613,304
50%,5.076743980741752,5.033065037459249,5.280747,5.043427,5.147823051668581,5.2356950183878155,304
75%,8.456328866650303,8.450170939159184,8.438261,8.365761,8.431591066133535,8.518124594094104,304
95%,10.253759483156816,10.253304269245142,10.503559,10.556705,10.568489679354968,10.638197897235157,304
5%,12.362252474491005,12.137074063613062,12.227774,12.877316,12.563179906209314,12.22301578521731,806
25%,15.410758843430248,15.319588158725676,15.216799,15.362733,15.422193145751976,13.831377442677875,806
50%,20.4462978544374,20.33221001294349,20.47839,20.643547,20.55635350545248,15.988578414917015,806
75%,24.649763767428915,24.564588109694377,24.271765,23.152325,24.505623753865564,20.117793178558358,806
95%,26.419263528564407,26.32815435274276,26.58289,23.532568,26.766020075480185,24.331838639577242,806
5%,23.781671909528495,23.550404750488934,23.920052,23.900406,23.835348819639933,23.870137997148504,818
25%,25.073107422111967,25.48249286775643,25.319185,25.297659,25.21843561034069,25.365223396435937,818
50%,26.53433279565767,26.795550218198784,26.58868,26.560587,26.52634161787404,26.59840988892364,818
75%,27.501287653513764,27.58483565211207,27.563047,27.538733,27.5561576746515,27.589589430165034,818
95%,28.01329454445209,28.50816038320308,28.385092,28.31106,28.47237746732617,28.469604306892364,818
5%,23.90458380085317,23.96760975313587,24.175077,24.145187,23.973207008668226,24.06327245018424,1437
25%,24.745389463889083,24.83407608866483,24.829569,24.895346,24.894030462977867,24.962521795752906,1437
50%,25.988916966996875,26.017605871733828,26.153427,26.197506,26.04935207262844,26.16231570150768,1437
75%,26.90359415523512,26.91022619643224,26.869282,26.890205,26.91063586560449,26.91850291795538,1437
95%,27.81947663948936,27.78825751286881,27.652006,27.477386,27.86426329997812,27.852868602658628,1437
5%,21.34848714751769,21.51850075149133,20.604431,20.57127,20.12469317118331,20.713721211751313,1740
25%,23.59118696614799,24.273419311009032,23.432762,23.322636,22.799753443400107,24.29312381744387,1740
50%,25.80780897154493,26.05182521599493,25.69649,25.887562,25.57215525309249,25.95402552286788,1740
75%,27.007886609572104,27.204715268569338,26.630342,26.858398,26.63946876525881,26.85133037567141,1740
95%,28.30012583415738,28.628125974901188,27.525234,27.635462,27.889260864257835,28.034849866231287,1740
5%,19.57622232578545,19.972072399960176,19.09834,19.144697,19.252659098307333,19.54666055043544,1771
25%,20.419487705830512,20.670658962879788,20.275118,20.410997,20.70340054829916,21.057920710245796,1771
50%,21.05798327132125,21.1790568054662,21.440886,21.531982,21.417735671997093,21.53707847595217,1771
75%,21.871640889254326,21.908142782993814,21.909609,21.930355,21.8785174051921,21.958487606048635,1771
95%,22.806135269615584,22.77688682949848,22.126085,22.217213,22.489543533325214,22.535309282938645,1771
5%,4.27246492678923,4.227904981109434,3.3097467,3.7136536,2.986586507161462,2.4534650166829466,1789
25%,7.667780228371886,7.630003007493941,7.2996273,7.306606,7.195722198486351,5.955741500854515,1789
50%,14.882965176124612,14.613965577817424,16.075686,15.984482,15.84149322509768,10.837277984619163,1789
75%,22.777240490630643,22.2921468539767,22.255455,21.608913,22.08405838012692,19.11511637369796,1789
95%,25.740593841902857,25.198090814384496,26.217213,23.425983,26.465563710530603,23.66421407063802,1789
5%,0.0,0.0,0.54024696,0.6835251,0.5187622070312727,0.5007453918457287,1841
25%,2.4040610645905947,1.984263736996706,3.0159836,2.9530568,3.1507577260335324,2.5886837005615604,1841
50%,10.69089454925757,10.541303961472844,9.71287,9.61576,9.84520047505697,9.04838078816735,1841
75%,18.91844310485273,18.71573863195064,18.961178,19.30639,19.07525978088381,18.48081296284994,1841
95%,24.241179522765147,23.192825332176344,24.222395,23.8736,25.086718495686853,24.07155268987021,1841
5%,27.662747143376503,27.510153513290952,27.83523,27.859928,27.696467336018884,27.687796179453546,2779
25%,28.34651165596806,28.314661313093545,28.443817,28.431751,28.33298327128097,28.32104310989382,2779
50%,28.87344149565505,28.9099058451239,28.882492,28.818213,28.75861002604171,28.74479986826583,2779
75%,29.699793985113104,29.642520052487377,29.40499,29.250854,29.2671892801921,29.251984214782738,2779
95%,30.91187513820713,30.75891570723213,29.798637,29.715008,30.00241432189944,29.945977147420276,2779
5%,13.220863162863,12.738288956201425,14.280182,14.838291,14.204190190633142,14.555074564615925,462
25%,16.589221628450552,16.59044340843999,16.663939,16.443357,16.154832458496116,20.29341293970745,462
50%,20.663703102196774,21.228897804248685,20.800877,20.920029,20.18461634318044,21.87831554412844,462
75%,22.227236461947957,22.703075872461163,22.29676,22.250843,22.27299524943044,22.784192816416436,462
95%,23.532020362822024,24.03746889692932,23.395184,23.322966,23.90460611979171,24.310364182790128,462
5%,0.0,0.0,-0.16016388,-0.16625261,-0.0003417968749772,-0.0003417968749772,1213
25%,0.0,0.0,0.0016527176,-0.013959885,-0.0003417968749772,-0.0003417968749772,1213
50%,0.0,0.0,0.31075048,0.30761743,0.1241273244222043,-0.0003417968749772,1213
75%,7.488991766856435,7.688796215907777,7.520048,7.7269,7.622658665974939,5.049228922526055,1213
95%,12.964441220121149,13.00380146059683,12.981302,12.940386,13.308590825398769,13.190122477213581,1213
5%,24.708452785988968,24.625701817653443,24.871569,24.829958,24.76753743489587,24.76152832031251,1307
25%,25.65478067355866,25.56969397833489,25.698883,25.66241,25.712255859375038,25.669523111979174,1307
50%,26.314850673580235,26.267924097185897,26.32251,26.254683,26.46612141927085,26.40166829427085,1307
75%,26.85766191782476,26.83030333549802,27.081789,27.06383,27.170882161458337,27.11694742838543,1307
95%,27.778827704082367,27.791300632265028,27.628101,27.555098,27.7813720703125,27.729353841145826,1307
5%,15.615580223752426,15.379816601023778,15.220283,15.207503,15.109609858195029,15.044852320353232,1659
25%,16.338345639181934,16.35067699515972,16.481377,16.581352,16.276858901977562,16.16022961934408,1659
50%,16.89610524353596,17.13407469374493,17.334337,17.408125,17.20903867085775,17.2421756744385,1659
75%,17.33123317146716,17.664186504015177,17.87428,17.767437,17.70669326782229,17.725370025634845,1659
95%,18.156899277335626,18.76339213868432,18.132542,17.97175,18.196110661824548,18.263941701253255,1659
5%,1.0513715115922069,1.3340862619510416,2.0351133,2.1173258,1.5858576456706146,1.6720977783203637,690
25%,4.178363280789992,4.437804443691869,4.8634634,5.3687296,5.18477592468264,4.769202804565481,690
50%,11.186915200067736,11.088500274493372,10.876328,11.131273,11.004016494751,7.758953984578454,690
75%,18.252826348739877,18.186489750416925,18.561354,18.457561,18.3871729532878,15.091072018941276,690
95%,22.329314903771028,22.03420743451672,22.197866,20.891617,22.95333061218264,21.009033139546744,690
5%,0.0,0.0200216554564553,0.6099291,0.5318756,0.3249762530130056,0.32427518685711904,509
25%,3.157829495960455,3.347807466577576,3.3627796,3.418953,3.5289210360599554,3.503134396531493,509
50%,11.006137930716456,10.909888127157478,11.440726,11.311656,10.822606582562685,10.67623751627849,509
75%,19.241608897955683,19.292768700837215,19.390997,19.51673,19.25185062858532,19.301501149346564,509
95%,23.346335083143646,23.47337222889987,23.431915,23.282475,24.015238759698263,24.01670651178763,509
5%,12.52301165125313,12.296224248428857,12.431147,12.994647,12.595520909627282,12.254410266876246,817
25%,15.682008075484651,15.33874602493772,15.590566,15.167749,15.708242670695029,13.781262016296395,817
50%,20.960562035944964,20.550719376366125,21.054665,21.163656,21.2798839569092,16.243178304036434,817
75%,25.60557176525336,25.430181644144938,25.358772,23.47832,25.612259801228845,21.09824937184655,817
95%,27.665683179418245,27.37938218134377,27.495396,23.952692,27.78630663553884,25.822130235036223,817
5%,21.24749649017016,21.079952406317723,21.502062,21.486206,21.674419021606468,22.13930079142257,306
25%,25.26173455644789,25.12333147921312,24.272675,24.519936,24.44632809956869,25.731236076355003,306
50%,26.75464911719476,26.84887056969369,26.469963,26.477245,26.62673085530605,26.90063056945803,306
75%,27.738456839224984,27.75179946368272,27.427883,27.634594,27.65996894836428,27.77265001932784,306
95%,29.018782179571534,28.743032770005488,28.66725,28.517744,28.7724497477214,28.836580276489272,306
5%,25.04113692292905,24.94525504187179,24.639503,24.62572,24.486926651001,24.484873199462903,418
25%,25.675667491128426,25.541762732898523,25.490076,25.510742,25.488397216796898,25.477797444661466,418
50%,26.654543892914308,26.460415037278874,26.687464,26.692835,26.74078458150228,26.748444493611657,418
75%,27.473043434184756,27.426107503014308,27.230684,27.27533,27.172644551595056,27.177171325683616,418
95%,28.25667430803938,28.25050962211891,27.462164,27.592142,27.636628087361657,27.638363393147802,418
5%,0.0,0.0,-0.06360221,-0.04881066,-0.0003417968749772,-0.0003417968749772,470
25%,0.0,0.0,-0.015469313,-0.0016801357,-0.0003417968749772,-0.0003417968749772,470
50%,0.0,0.0,0.03948891,0.038316667,-0.0003417968749772,-0.0003417968749772,470
75%,1.669552192672629,1.8029097370068083,1.9188664,1.5379932,1.962259546915732,0.0106833140055755,470
